label,content
scam,"Subject: Yêu cầu nộp phí hải quan cho kiện hàng từ nước ngoài\n\nKiện hàng EMS JP2266789 bị giữ hải quan, yêu cầu nộp 320.000đ phí thông quan.\nNộp phí: vnpost-fee.top"
spam,Philips: Giảm 58% máy xay & máy ép trái cây!
scam,"Cảm ơn đơn đặt hàng nhạc chuông của bạn, T91 tham khảo."
ham,Công việc kết nối là có.
ham,Tôi đang gặp Darren ...
scam,Bạn có thông báo phạt nguội cần kiểm tra.
spam,🎓[VUS English Center] ƯU ĐÃI HỌC PHÍ!\n📚 Giảm đến 25% khóa học tiếng Anh giao tiếp.\n📲 Đăng ký ngay hôm nay!
scam,Shopee: Quý khách trúng giải đặc biệt 150 triệu. Click nhận tiền.
spam,"[FPT Shop] LAPTOP GAMING GIẢM ĐẾN 20% - TẶNG CHUỘT & BALO\nSẵn sàng cho mùa học mới với những mẫu laptop mạnh mẽ nhất. Trả góp 0% lãi suất, thủ tục duyệt trong 15 phút. Ghé FPT Shop để trải nghiệm máy trực tiếp."
spam,[Fashion Nova] BIG SALE HÈ!\nGiảm 70% toàn bộ sản phẩm thời trang nữ. Chỉ có trong 48 giờ!
scam,Bưu điện VNPost: Kiện hàng của bạn bị tồn kho do sai thông tin người nhận.\nVui lòng cập nhật và đóng phí lưu kho tại http://vnpost-nhanhang.online.
spam,⚡[TikiNOW] GIAO NHANH 2H!\n🛍️ Deal độc quyền mỗi ngày với giá cực sốc.\n🚚 Mua ngay để nhận freeship!
ham,"Hmm tốt, đêm đêm"
scam,Subject: Vé số Jackpot 92 tỷ – Bạn là người trúng\n\nVui lòng cung cấp CCCD và SĐT để nhận giải.\nGửi thông tin qua zalo: 0933xxx
scam,Những câu chuyện bẩn thỉu và những cô gái đang chờ đợi của bạn
spam,🏨[Vinpearl Resort] ƯU ĐÃI KỲ NGHỈ!\n🌴 Combo nghỉ dưỡng giảm giá đặc biệt cho gia đình.\n📲 Đặt phòng ngay hôm nay!
spam,"Kính gửi Quý khách hàng thân thiết,\n\n[Shopee Beauty] SALE MỸ PHẨM CAO CẤP!\nGiảm đến 60% son môi, kem dưỡng da, serum. Voucher 100K cho đơn từ 400K.\n\nMua ngay: [Link Shopee]"
spam,"[Coolmate]SALETHỜITRANGNAM!\nÁothun,quầnjeansgiảmđến50%.\nMuanhanhtrướckhihếtsize!"
spam,[Email H&M] FLASH SALE CUỐI MÙA!\nToàn bộ thời trang nam nữ giảm đến 70%.\nMua ngay!
scam,"Chào em yêu của nó Chloe, bạn thế nào rồi?"
scam,Subject: Cảnh báo từ Bộ Công an: Điện thoại bạn bị theo dõi\n\nPhần mềm độc hại phát hiện trên máy. Cài đặt ngay ứng dụng bảo mật.\nTải app: bocongan.secure.vn/apk
scam,"Subject: Bạn nhận được 1 file chia sẻ từ OneDrive\n\nNguyen Thi Mai đã chia sẻ file Ke hoach 2026.docx"" với bạn.\nXem file: onedrive-share.live?file=kehoach2026\n(Đăng nhập để xem)"""
scam,Double Mins & 1000 Txt trên thuế quan màu cam.
scam,🏦[OCB] Quý khách vui lòng cập nhật xác thực sinh trắc học để tiếp tục giao dịch.
ham,Khi nào các bạn rời đi?
ham,Nimbomsons.
ham,Oh vô tình không có thời gian xấu.
scam,Các khoản vay cho bất kỳ mục đích ngay cả khi bạn có tín dụng xấu!
spam,Lifebuoy: Ưu đãi lớn xà phòng & gel tắm!
scam,"Kính gửi Quý khách hàng SenDo, Quý khách trúng giải Nhất - Xe máy Honda. Vui lòng nộp phí đăng ký 1.2 triệu VNĐ để nhận xe trong tuần này."
ham,"Playin Space Poker, u?"
spam,🏨[FLC Hotels & Resorts] KHUYẾN MÃI NGHỈ DƯỠNG!\n🌴 Combo nghỉ dưỡng và buffet sáng giảm giá đặc biệt.\n📲 Đặt phòng ngay hôm nay!
scam,"Subject: Bưu tá GHTK: Giao hàng không thành công mã #882910\n\nChào bạn,\n\nĐơn hàng #882910 của bạn không thể giao thành công do sai địa chỉ.\nVui lòng cập nhật lại địa chỉ giao hàng và thanh toán phí giao lại (12.500đ) qua cổng trực tuyến để bưu tá tiếp tục phát hàng trong hôm nay.\n\nCập nhật tại: https://ghtk-tracking-vn.com/update\n\nCảm ơn."
spam,🎤[Ticketbox] SỰ KIỆN ÂM NHẠC HOT!\n🎶 Đặt vé sớm nhận ưu đãi hấp dẫn.\n📲 Săn vé ngay hôm nay!
scam,"Công ty tuyển dụng Global Jobs: Cơ hội làm việc từ xa với thu nhập 35 triệu/tháng. Chỉ cần 2 giờ/ngày, không giới hạn độ tuổi. Gửi CMND để bắt đầu ngay."
ham,Boo Tôi đang trên đường đến với mẹ tôi.
ham,"Có một đêm đáng yêu và khi bạn thức dậy để xem tin nhắn này, tôi hy vọng bạn mỉm cười khi biết tất cả là như vậy."
spam,"[Daikin] ❄️ ĐIỀU HÒA HÈ GIÁ TỐT! Điều hòa inverter 1.5HP tiết kiệm điện giảm 2 triệu còn 8,9 triệu. Lắp đặt trong ngày, bảo hành 3 năm. Tặng thêm dịch vụ vệ sinh máy lạnh 1 năm!"
spam,🍗[Bonchon Chicken] DEAL GÀ HÀN QUỐC!\n🔥 Combo gia đình giảm giá đặc biệt.\n📍 Đặt món ngay!
spam,[TikiNOW] GIAO NHANH 2H!\nDeal độc quyền mỗi ngày với giá cực sốc.\nMua sắm ngay hôm nay!
scam,EVN thông báo: Hóa đơn tiền điện của bạn đã quá hạn thanh toán 3 tháng.\nChúng tôi sẽ cắt điện sau 2 giờ nữa. Thanh toán ngay tại http://evn-online.pro.
spam,DOJI Jewelry: Sale vàng & kim cương giảm 52%. Tặng quà đặc biệt!
ham,"Sau đó, chỉ cần ăn một cái chết tiệt và chờ đợi con khỉ của bạn con chó cái của bạn .......... u lỗ đít .................."
spam,👜[Pedro] SALE TÚI XÁCH CUỐI MÙA!\n🔥 Giảm đến 60% cho nhiều mẫu hot trend.\n🛍️ Mua ngay hôm nay!
ham,"Vâng, đừng đi ngủ, tôi sẽ trở lại trước nửa đêm"
spam,"[Bamboo Airways] ✈️ BAY THẲNG PHÚ QUỐC! Vé một chiều HCM-PHÚ QUỐC chỉ từ 299K. Bay hàng ngày, nhiều khung giờ lựa chọn. Hành lý xách tay 7kg miễn phí. Đặt ngay tại bambooairways.com!"
spam,"Vietravel: Tour Phú Quốc, Đà Nẵng giảm đến 58%. Đặt tour hè ngay để nhận ưu đãi!"
scam,"Bạn có thể giành được £ 100 của các phiếu quà tặng âm nhạc mỗi tuần bắt đầu từ bây giờ TXT từ rút tới 87066 tscs www.ldew.com skillgame, 1Winaweek, Age16.150ppermesssub"
spam,[Shopee Food] 🍔 ĐÓI BỤNG CHƯA? Nhập mã HUNGRY30 giảm 30% tối đa 50K cho đơn đầu tiên. Áp dụng tất cả nhà hàng trong khu vực bạn. Đặt ngay!
spam,🍣[Sushi Hokkaido] DEAL BUFFET NHẬT!\n🎉 Giảm 20% cho nhóm từ 4 người.\n📍 Đặt bàn ngay!
spam,"Kính gửi Anh/Chị, 🌈\n\n[Shopee Pride Sale] SALE ĐỒNG GIÁ & DEAL HOT! 🔥\nHàng nghìn sản phẩm chỉ từ 99K, 199K, 299K. Cập nhật deal mới mỗi giờ!\n\nSăn ngay!"
spam,"[Shopee] 👗 THỜI TRANG HÈ 2025! Váy, áo, quần chỉ từ 49K. Nhập mã FASHION49 giảm thêm 15%. Hơn 500 mẫu mới cập nhật mỗi ngày. Khám phá ngay!"
ham,"Vì vậy, tôi có thể hôn và cảm thấy bạn bên cạnh tôi ..."
spam,Pullman Hotels: Giảm 55% phòng nghỉ + buffet sáng. Đặt ngay!
spam,[Grab] ƯU ĐÃI ĐẶC QUYỀN - GIẢM 40% GRABCAR & GRABBIKE\nChào bạn cũ trở lại! Grab tặng bạn gói ưu đãi di chuyển tiết kiệm đến 200.000 VNĐ. Nhập mã CHAOHE để bắt đầu chuyến xe an toàn và rẻ hơn cùng Grab.
ham,Tôi có thể làm điều đó!
scam,🚨[Techcombank] Phát hiện yêu cầu đổi mật khẩu từ IP nước ngoài.
spam,"Kính gửi Quý khách, 🍹\n\n[ShopeeFood] DEAL ĐÊM KHUYA SIÊU HOT! 🌙\nGiảm 55% đồ ăn khuya từ 22h - 02h sáng + freeship khu vực nội thành.\n\nĐặt ngay thôi!"
scam,Thông báo từ bộ phận an ninh.\nTài khoản của bạn đang bị theo dõi do phát hiện hoạt động bất thường.
spam,Decathlon: Giảm đến 65% dụng cụ thể thao & quần áo hè!
ham,Không có de.am nhìn thấy trong cửa hàng trực tuyến để tôi hỏi.
ham,"Aldrine, Rakhesh ex rtm tại đây.pls call.urgent."
spam,🏋️‍♀️[Curves] ƯU ĐÃI FITNESS CHO PHÁI ĐẸP!\n💪 Tặng buổi tập trải nghiệm miễn phí.\n📲 Đăng ký ngay!
ham,Okie nhưng tôi sợ bạn nói tôi béo ... rồi bạn không muốn tôi ...
spam,"Kính gửi Quý khách hàng thân mến, 🏝️\n\n[Vinpearl Luxury Escape] KỲ NGHỈ HÈ ĐẲNG CẤP 2026! ✨\nGiảm đến 62% gói nghỉ dưỡng 4N3Đ cao cấp kèm buffet sáng miễn phí và vé VinWonders không giới hạn. Tạo kỷ niệm tuyệt đẹp cùng gia đình!\n\nĐặt ngay hôm nay: [Link Vinpearl]\n\nTrân trọng,\nVinpearl Hospitality"
ham,1 Tôi không có số của cô ấy và 2 nó sẽ là một nỗi đau lớn ở mông và tôi không muốn tham gia nếu điều đó có thể
spam,🚚[BEST Express] ƯU ĐÃI GỬI HÀNG!\n📦 Giảm phí ship cho khách tạo đơn lần đầu.\n📲 Sử dụng ngay hôm nay!
spam,"Kính gửi Anh/Chị, 🎉\n\n[Lazada Mid Season Sale] GIẢM SỐC TOÀN SÀN! 🛒\nHàng nghìn thương hiệu lớn giảm đến 70%, mã giảm thêm 350K cho đơn từ 1.2 triệu. Cơ hội mua sắm thông minh chưa từng có!\n\nKhám phá ngay: [Link Lazada]"
scam,Chiều cao của \ oh shit .... !!
ham,"Xin chào, tiền thuê nhà của Harish đã được chuyển cho dì của bạn."
scam,Subject: Đơn xin việc của bạn đã được duyệt\n\nChào mừng bạn đến với công ty FPT Software. Vui lòng vào link để nhận offer letter.\nLink: fpt-career.cloud/offer\nPhản hồi trước 23:59
scam,"Subject: Hợp đồng số 1102 - Cần duyệt gấp\n\nSếp ơi,\n\nKhách hàng bên Viettel mới gửi file hợp đồng sửa đổi. Em đọc qua thấy có mấy điều khoản thanh toán bị thay đổi so với bản trước.\nSếp tải file về xem xét lại giúp em xem có OK không để em chốt với bên đó ạ.\n\nFile hợp đồng (Word): https://share-doc-vietnam.net/hop_dong_1102.doc\n\nThanks sếp."
ham,Hai nana ngày mai tôi đến vào sáng.
ham,Bạn nên đã hẹn một cuộc hẹn
spam,🎹[Yamaha Music] KHAI GIẢNG KHÓA NHẠC!\n🎵 Ưu đãi học phí cho học viên mới.\n📍 Đăng ký ngay!
ham,Ok lor wat thời gian Ì_ kết thúc?
scam,Số khuyến mãi: 8714714 - UR đã trao giải thưởng thành phố và có thể giành được một cuộc mua sắm mùa hè £ 200 £ 200 mỗi tuần.
ham,Ngủ không khỏe
ham,"Bữa tiệc tại chỗ của tôi tại USF, không tính phí (nhưng nếu bạn có thể đóng góp theo bất kỳ cách nào nó được đánh giá rất cao) và vâng, chúng tôi có chỗ cho một"
scam,Chuc munq ban trunq thuonq SH150i tu vònq quay may man. Truy cap ngay: quay-thuong.xyz de lam thu tuc nhan xe hoac quy doi 100tr ve bank.
ham,Nhân tiện ở nhà
scam,Tin nhắn miễn phí: Nhạc chuông! Từ: http: // tms.
spam,"[QC] GRAB FINANCIAL: Vay tien nhanh qua GrabLoan: len den 50 trieu, lai suat tu 1,1%/thang. Duyet trong 30 phut, giai ngan ve tai khoan Grab ngay. Dang ky trong App Grab!"
spam,"Kính gửi Quý khách hàng, 🦷\n\n[Thẩm Mỹ Quốc Tế] ƯU ĐÃI NỤ CƯỜI HOÀN HẢO! 😁\nGiảm 50% tẩy trắng răng laser và niềng răng trong suốt.\n\nTư vấn miễn phí ngay!"
ham,"Tôi ở bên ngoài những hòn đảo, đi về phía đá cứng và bạn sẽ gặp tôi"
spam,"Kính gửi Quý khách hàng thân mến, 🌟\n\n[Shopee 8.8] MEGA SALE KHAI TRỪNG ĐẦU THÁNG! 🔥\nHàng triệu sản phẩm giảm giá lên đến 82%, voucher khủng lên đến 600K cùng hoàn xu 30% giá trị đơn hàng. Đây chính là thời điểm vàng để bạn làm mới tủ đồ và ngôi nhà của mình!\n\nNhấn ngay vào link để bắt đầu săn sale: [Link Shopee]\n\nTrân trọng,\nShopee Vietnam"
ham,"Được rồi, tôi sẽ gửi cho bạn với in & lt; thập phân & gt;"
spam,🌟[VieON] GIẢI TRÍ ĐỈNH CAO!\n📺 Ưu đãi gói xem phim dành cho thành viên mới.\n🎬 Đăng ký ngay hôm nay!
ham,Lần đầu tiên trong lịch sử 'cần' 'sự thoải mái' và 'xa xỉ' được bán với cùng giá ở Ấn Độ .. !!
spam,"Subject: Săn deal cuối tháng - Grab Food hoàn 30% tối nay\n\nÔi chao, hôm nay lười nấu? Grab đây rồi!\nOrder qua GrabFood từ 7-9pm, hoàn 30% vào ví GrabPay (tối đa 50k).\n\nDùng mã: BACK30\n\nApp Grab → Food → Nhập mã khi thanh toán"
spam,"Kính gửi Quý khách,\n\n[Shopee Mall] BRANDS DAY SALE!\nNike, Adidas, Uniqlo, Zara giảm đến 60% + freeship.\n\nXem bộ sưu tập: [Link Shopee]"
spam,Subject: Mua 1 tặng 1 - Mỹ phẩm Hàn Quốc\n\nChị em ơi deal hot: mua kem dưỡng tặng serum. Số lượng có hạn. Link shopee: shopee.vn/dealhanquoc392
spam,📚[Prep.vn] ƯU ĐÃI LUYỆN THI ONLINE!\n🎓 Khóa học TOEIC và IELTS giảm học phí.\n📲 Đăng ký ngay hôm nay!
spam,🧥[Ananas] FLASH SALE SNEAKER!\n👟 Giày và phụ kiện streetwear giảm giá mạnh.\n🛍️ Mua ngay hôm nay!
spam,"Kính gửi Anh/Chị, 🏖️\n\n[Traveloka Exclusive Offer] COMBO DU LỊCH HÈ CAO CẤP! 🏝️\nGiảm đến 60% vé máy bay + resort 5 sao. Kỳ nghỉ mơ ước chỉ cách bạn một cú click.\n\nĐặt chuyến đi ngay!"
spam,FAHASA: Giảm đến 60% sách bestseller hè 2026. Mua ngay!
ham,Tất cả các chàng trai đã làm cho tôi vui vẻ hôm nay.
scam,📦[GHN Express] Kiện hàng quốc tế của bạn đang chờ thanh toán phí thông quan.
scam,Bloomberg -Message Center +44779706009 Tại sao phải chờ đợi?
scam,"Subject: THÔNG BÁO TỪ BỘ CÔNG AN: PHẠT NGUỘI VI PHẠM GIAO THÔNG\n\nKính gửi chủ phương tiện,\n\nQua hệ thống camera giám sát, chúng tôi phát hiện phương tiện của bạn có vi phạm luật giao thông đường bộ vào ngày 12/10.\nVui lòng tra cứu lỗi vi phạm và nộp phạt trực tuyến tại Cổng Dịch Vụ Công (bản web) qua đường link sau:\n\nhttps://tracuu-phatnguoi-gov.vn\n\nNếu không hoàn thành trước ngày 25/10, hồ sơ sẽ được chuyển sang tòa án.\n\nĐội Cảnh Sát Giao Thông."
scam,"Subject: Re: Chuyển khoản hợp đồng #CN39281\n\nChào anh,\nDo thay đổi ngân hàng, anh chuyển khoản 67 triệu theo STK mới em gửi trong file đính kèm nhé. Làm gấp giúp em trong hôm nay."
scam,"🚨[Vietcombank] Hệ thống vừa phát hiện đăng nhập trái phép từ thiết bị lạ tại Campuchia. Nếu không xác minh ngay, tài khoản sẽ bị khóa tự động."
spam,"[Canifa] 🧥 BST THU ĐÔNG 2025 ĐÃ VỀ! Áo len, áo khoác, quần dài chất lượng cao từ 299K. Thành viên Canifa Club giảm thêm 10%. Freeship cho đơn từ 500K. Khám phá ngay!"
ham,"1) Đi để viết MSG 2) Đặt vào chế độ từ điển 3) Che màn hình bằng tay, 4) Nhấn & lt;#& gt;"
ham,"Ôi trời, tôi rất vui khi thấy tin nhắn của bạn sau 3 ngày"
spam,"[H&M] SIÊU SALE GIỮA MÙA - GIẢM GIÁ ĐẾN 50% TẤT CẢ SẢN PHẨM\nCập nhật tủ đồ của bạn với những thiết kế mới nhất từ H&M. Áo thun, quần jean và phụ kiện đang có giá cực tốt tại các cửa hàng và online. Mua sắm ngay hôm nay!"
ham,"Aight, ngày mai xung quanh & lt;#& gt;"
spam,[Email Traveloka] KHUYẾN MÃI KHÁCH SẠN!\nĐặt phòng ngay để nhận voucher giảm giá.\nƯu đãi có hạn!
spam,"Kính gửi Quý khách hàng, 💎\n\n[PNJ Gold & Diamond Sale] SALE TRANG SỨC CAO CẤP! 💍\nGiảm đến 55% vàng 9999, nhẫn kim cương và dây chuyền. Tặng hộp quà sang trọng.\n\nTỏa sáng cùng ưu đãi!"
scam,"Bạn có nhận ra rằng trong khoảng 40 năm, chúng ta sẽ có hàng ngàn bà già chạy xung quanh với hình xăm?"
spam,Vietjet Air: Vé bay chỉ từ 99K. Đặt vé sớm nhận giá tốt!
ham,"Thân mến, bạn sẽ ở đâu khi tôi đến đó"
ham,Này Sathya cho đến bây giờ chúng ta không gặp nhau thậm chí không một lần nào sau đó làm thế nào tôi có thể thấy tình huống Sathya.
ham,Tôi gọi bạn muộn.
ham,Tôi nên mua cho anh ấy một chiếc blackberry in đậm hoặc ngọn đuốc.
scam,[Lazada] Đơn hàng của bạn đã trúng thưởng 01 máy tính bảng Samsung.\nVui lòng truy cập https://laz-quatang.top để xác nhận địa chỉ và nhận quà.
spam,Starbucks Summer: Giảm 50% Frappuccino & Cold Brew. Order app ngay!
scam,📦[GHN Express] Kiện hàng của bạn đang bị giữ do chưa thanh toán phí hải quan.
spam,"[PropertyGuru] 🔑 NHÀ PHỐ BÌNH DƯƠNG GIÁ TỐT! Nhà 1 trệt 2 lầu, 4PN, sổ hồng riêng chỉ từ 2,5 tỷ. Hỗ trợ pháp lý miễn phí, ngân hàng cho vay đến 80%. Xem nhà cuối tuần này!"
spam,[VNPay]QUÉTMÃNHẬNQUÀ!\nThanhtoánquaVNPayđểnhậnvoucher50K.\nƯuđãiápdụnghômnay!
scam,"Công ty FPT tuyển dụng: Lương 42 triệu, remote. Gửi CMND ngay."
spam,☕[Highlands Coffee] ƯU ĐÃI CÀ PHÊ!\n✨ Tặng topping miễn phí cho thức uống bất kỳ.\n📍 Ghé quán ngay!
scam,Bạn muốn gì cho xmas?
ham,Bây giờ tôi đang ở văn phòng da :) Bạn đang ở đâu?
ham,Thật tuyệt khi biết bạn đang giải quyết tốt.
spam,📺[Shopee Live] XEM LIVE SĂN DEAL!\n💖 Voucher hoàn xu cực lớn trong khung giờ vàng.\n🛒 Vào Shopee Live ngay!
spam,[Tiki]SIÊUVOUCHERCUỐITUẦN!\nHoànxu50Kchođơnhàngtừ299K.\nMuasắmngaytrênTiki!
scam,Bạn có phần quà hỗ trợ đang chờ xác nhận.
spam,📚[Kyna.vn] SALE KHÓA HỌC ONLINE!\n🎓 Khóa học kỹ năng giảm đến 50%.\n📲 Học ngay hôm nay!
ham,Ok ... nhưng túi một lần nữa ..
scam,GR8 Dịch vụ mới - Trò chuyện video tình dục trực tiếp trên mob của bạn - Xem những cô gái bẩn nhất quyến rũ nhất trực tiếp trên điện thoại của bạn - 4 chi tiết văn bản Horny tới 89070 để hủy gửi dừng lại đến 89070
ham,"Xin chào Chikku, gửi một số tin nhắn hay"
spam,🍜[Mì Cay Sasin] DEAL NHÓM BẠN!\n🔥 Giảm 15% cho hóa đơn từ 4 người.\n📲 Đặt bàn ngay hôm nay!
spam,"[CellphoneS] PHỤ KIỆN ANKER GIẢM GIÁ 40% - BẢO HÀNH 18 THÁNG\nSạc dự phòng, cáp sạc, tai nghe chính hãng Anker đang có giá cực tốt. Đổi mới trong vòng 15 ngày nếu có lỗi từ nhà sản xuất. Mua sắm an tâm tại CellphoneS."
